docDOI,docSection,docAuthor,docTitle,docAcceptDate,docPaymentDate,docPublishDate,docPrintIssue,docPrintNotes,docNumPagesPrint,docEditor,docCoordinator,docProofReader,docSE1,docSE2,docEnteredDate,docCopyEditBeginDate,docCopyEditCompleteDate,docSendSEDate,docReturnSEDate,docSendAuthorDate,docReturnAuthorDate,docFinalizeDate,docOpenAccess,docTranslation,docAdConflicts,docCollectionCode1
68946,Letter,Kumar,The Canadian Medical Association and medical marijuana,13-Jan-18,,3-Apr-18,,12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time12 Mar: revisions back to AU. AU requested publication before 22 April (conference) KP: post and publish only; spell out mmj each time,,Vicky,Olivier,Olivier,DK,,17-Jan-18,28-Feb-18,1-Mar-18,1-Mar-18,5-Mar-18,6-Mar-18,13-Mar-18,15-Mar-18,TRUE,TRUE,,
68947,Letter,Tuyp,Real-world data really matter,13-Jan-18,,,,KP: post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
161455,Practice,Goldberg,Sodium–glucose cotransporter-2 inhibitors for the treatment of diabetes mellitusSodium–glucose cotransporter-2 inhibitors for the treatment of diabetes mellitusSodium–glucose cotransporter-2 inhibitors for the treatment of diabetes mellitusSodium–glucose cotransporter-2 inhibitors for the treatment of diabetes mellitus,13-Jan-17,,23-May-17,,,1,Lea,Olivier,,DK,,23-Jan-17,13-Mar-17,14-Mar-17,14-Mar-17,21-Mar-17,21-Mar-17,24-Mar-17,24-Mar-17,FALSE,FALSE,"SGLT2 inhibitors, diabetes","514, 24, 152, 383"
160991,Practice,Gabriel,Antidepressant discontinuation syndrome,13-Jan-17,,29-May-17,,,1,Lea,Erin D,Olivier,DK,,30-Jan-17,8-Feb-17,8-Feb-17,8-Feb-17,14-Feb-17,14-Feb-17,16-Feb-17,21-Feb-17,FALSE,FALSE,"antidepressants, antidepressant discontinuation syndrome","514, 208, 383, 161"
171468,Practice,Buxton,A Case of Fentanyl-Induced Muscle Rigidity,13-Feb-18,,30-Apr-18,,,3,Kate,Olivier,Erin,DK,NA,13-Feb-18,11-Apr-18,11-Apr-18,11-Apr-18,12-Apr-18,12-Apr-18,16-Apr-18,17-Apr-18,FALSE,FALSE,"fentanyl, naloxone, opioids, supervised injection sites, addiction, neurological or metabolic conditions, medications for Parkinson disease, antidepressants","518, 7, 328, 538, 170"
69212,Letter,Winter,RE: Who is Entitled to be called 'Doctor'?,13-Feb-18,,28-May-18, ,"DK: Post, Publish and consider for Print",1,Kate,Erin D,Erin,DK,NA,15-Feb-18,3-Apr-18,3-Apr-18,3-Apr-18,5-Apr-18,5-Apr-18,5-Apr-18,5-Apr-18,TRUE,TRUE,,
170141,True or false quiz,Crain,65. Urgent fecal occult blood testing in patients with suspected gastrointestinal bleeding leads to improved health outcomes.,13-Feb-17,,21-Dec-17,,,,Lea,,,,,,,,,,,,,TRUE,TRUE,,
171142,Commentary,Kronfli,Care for people with hepatitis C  in provincial and territorial prisons,13-Dec-17,,29-Jan-18,,,2,Lea,Olivier,Olivier,KP,,14-Dec-17,18-Dec-17,18-Dec-17,18-Dec-17,21-Dec-17,21-Dec-17,2-Jan-18,4-Jan-18,FALSE,FALSE,"HCV infection, people in prison, treatment, vulnerable populations","538, 43, 154. 28, 165, 170"
68745,Letter,Pesambili,Tohara na umuhimu wake,13-Dec-17,,,,"DK: delete. Unfortunately, we can post/publish only in English or French. Please let this author know and we can look at a version in that language.  It’s hard to say from Google Translate exactly what he is trying to say. ",,,NA,,,,,,,,,,,,TRUE,TRUE,,
161238,Humanities,Kim,Rendez-vous,13-Dec-16,,27-Mar-17,May 2017,,1,Lea,Olivier,,BJS,DK,21-Dec-16,11-Jan-17,12-Jan-17,12-Jan-17,17-Jan-17,17-Jan-17,20-Jan-17,27-Jan-17,FALSE,FALSE,"cancer, palliative care, residents","526, 169, 207, 109, 474"
161159,Humanities,Cerceo,The space in between,13-Dec-16,,19-Jun-17,,,2,Lea,Erin D,,BJS,DK,29-Dec-16,10-Feb-17,10-Feb-17,10-Feb-17,14-Feb-17,14-Feb-17,14-Feb-17,16-Feb-17,FALSE,FALSE,"cancer, music, physicians","526, 474, 207"
160627,Humanities,Fuller,The new medical model: a renewed challenge for biomedicine,13-Dec-16,,1-May-17,June 2017,,2,Lea,Erin D,Olivier,BJS,DK,15-Dec-16,22-Mar-17,22-Mar-17,22-Mar-17,24-Mar-17,24-Mar-17,6-Apr-17,10-Apr-17,FALSE,FALSE,"evidence-based medicine, medical models, biomedicien, philosophy of medicine, George Engel","527, 474"
171538,Analysis,Marjerrison,Improving Indigenous Health Research in Canada,13-Apr-18,,22-May-18,,Note from KP: she's asking DK if this can be open access for at least the 1st week,5,Kate,Olivier,Erin,KP,NA,13-Apr-18,20-Apr-18,24-Apr-18,25-Apr-18,25-Apr-18,25-Apr-18,1-May-18,3-May-18,TRUE,FALSE,"Indigenous health research, research involving humans, ethics, vaccine trials, Aboriginal health, sexually transmitted infections, fetal alcohol spectrum disorder, poverty-related illness","171, 370, 467"
170431,Commentary,Furlan,New Canadian guidance on opioid use for chronic pain: necessary but not sufficient,13-Apr-17,,8-May-17,June 2017,,2,Vicky,Erin D,,KP,,,13-Apr-17,18-Apr-17,18-Apr-17,18-Apr-17,18-Apr-17,20-Apr-17,20-Apr-17,FALSE,FALSE,,"189, 530, 4, 383"
170110,Practice,Johnstone,Emerging multidrug-resistant bacteria,13-Apr-17,,5-Sep-17,,,1,Lea,Erin D,Olivier,DK,,12-Jun-17,7-Jul-17,10-Jul-17,10-Jul-17,14-Aug-17,14-Aug-17,15-Aug-17,18-Aug-17,FALSE,FALSE,"gram-negative bacteria, CPE, infectious disease, drug-resistant bacteria, public health","514, 154, 528, 170"
733075,Letter,Gardner,"Re: ""Regional variations in ambulatory care and incidence of cardiovascular events",13-Apr-17,,19-Jun-17,August 2017,"DK: Post, publish and consider for print.",,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170810,Practice,Zhou,Pigmented Bowen disease,12-Sep-17,,27-Nov-17,,,1,Jennifer,Olivier,Olivier,,,20-Sep-17,24-Oct-17,25-Oct-17,31-Oct-17,2-Nov-17,7-Nov-17,7-Nov-17,13-Nov-17,FALSE,FALSE,"Dermatology, oncology","207, 22, 504"
170840,Commentary,Cobey,Canadian funders and institutions are lagging on reporting results of clinical trials,12-Sep-17,,23-Oct-17,,,2,Lea,Erin D,Erin,KP,,15-Sep-17,2-Oct-17,2-Oct-17,2-Oct-17,3-Oct-17,3-Oct-17,4-Oct-17,6-Oct-17,FALSE,FALSE,"journalology, publication ethics, clinical trials, reporting results, bias","166, 10, 17, 113"
170893,Practice,Perry,Subarachnoid Hemorrhage,12-Sep-17,,20-Nov-17,,selected as possible content for Santé inc,1,Jennifer,Erin D,Olivier,,,19-Sep-17,3-Oct-17,4-Oct-17,5-Oct-17,13-Oct-17,18-Oct-17,19-Oct-17,23-Oct-17,FALSE,FALSE,"Neurology, emergency medicine","514, 2, 105, 155, 94"
733467,Letter,Saibil,"Generic drug names: no art, no science, just enhanced safety",12-Sep-17,,11-Dec-17,,DK: post and publish,,Lea,Erin,Erin,DK,,,7-Nov-17,7-Nov-17,7-Nov-17,7-Nov-17,7-Nov-17,8-Nov-17,9-Nov-17,TRUE,TRUE,,
733136,Letter,Darawsheh,Creating synergies between host countries of Syrian refugees: the synergy between Canada and Jordan,12-May-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
171277,Humanities,Tone,(F)ailing women in psychiatry: lessons from a painful past,12-Mar-18,,22-May-18,,,3,Vicky,Erin D,,DK,,21-Mar-18,19-Apr-18,20-Apr-18,20-Apr-18,23-Apr-18,24-Apr-18,27-Apr-18,1-May-18,FALSE,FALSE,"psychiatry, gender, women, history of medicine","527, 539, 119, 474, 321, 161"
180269,Commentary,Wilson,Mobile cell phone technology puts the future of health care in our hands,12-Mar-18,,3-Apr-18,,Post-AU query to KP Mar. 15; rec'd Mar. 16,2,Lea,Olivier,Olivier,KP,NA,12-Mar-18,13-Mar-18,13-Mar-18,13-Mar-18,13-Mar-18,13-Mar-18,14-Mar-18,16-Mar-18,FALSE,FALSE,"Smartphones, mHealth, medical devices, screening and diagnostic tests","10, 105, 533"
180039,Humanities,Pearl,Saving faces,12-Mar-18,,23-Apr-18,,,2,Lea,Olivier,Erin,KP,,13-Mar-18,26-Mar-18,26-Mar-18,26-Mar-18,27-Mar-18,27-Mar-18,27-Mar-18,29-Mar-18,FALSE,FALSE,"transplantation, humanities, antirejection drugs, social death, hisotry of medicine","539, 527, 474, 99, 119"
180321,Correction,NA,Correction for 171012-what,12-Mar-18,,3-Apr-18,,,1,Kate,Olivier,Olivier,KP,,12-Mar-18,,,,,,,,TRUE,TRUE,,
69420,Letter,Blitzer,RE: Medication Overuse Headache,12-Mar-18,,,,KP: Post and Publish only,1,,Olivier,,,,13-Mar-18,,,,,,,,TRUE,TRUE,,
170225,Humanities,Burnier,L’anxiété de l’imposteur,12-Jun-17,,27-Nov-17,,selected as possible content for Santé inc,1,Lea,Erin D,Olivier,BJS,DK,12-Jun-17,19-Oct-17,19-Oct-17,19-Oct-17,20-Oct-17,20-Oct-17,23-Oct-17,30-Oct-17,FALSE,FALSE,"physician health, alcoholism, mental health, medical humanities","526, 474, 347, 539, 140"
733254,Letter,Berard ,"Response to Money, 733199",12-Jun-17,,10-Jul-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733251,Letter,Berard online as 733271,"Response to Zipursky, 733203",12-Jun-17,,8-Aug-17,September 2017,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170802,Coda,Kidd,I didn't know I needed a poet',12-Jul-17,,14-Aug-17,September 2017,,1,Kate,Olivier,Erin D,BJS,NA,13-Jul-17,18-Jul-17,18-Jul-17,18-Jul-17,20-Jul-17,21-Jul-17,24-Jul-17,27-Jul-17,TRUE,FALSE,,"474, 383, 357, 168"
732865,Letter,Sheehan,"Response to Lardner, 732681",12-Jan-17,,6-Feb-17,April 2017,Posted Jan 12,,Erin,Olivier,,,,,,,,,,,,TRUE,TRUE,,
171318,Humanities,Nickerson,Seeking graphic medicine narratives,12-Feb-18,,26-Mar-18,,,1,Vicky,Erin D,Olivier,BJS,DK,13-Feb-18,23-Feb-18,26-Feb-18,26-Feb-18,27-Feb-18,27-Feb-18,27-Feb-18,28-Feb-18,FALSE,FALSE,"Pediatrics, graphic medicine, comics, humanities, doctors' personal reflections","526, 474, 383, 159, 72, 462 "
69211,Letter,Unger,RE: propofol sedation for colonoscopy,12-Feb-18,,,,DK: post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
171469,Editorial,Russell,Mental health needs our attention,12-Dec-17,,15-Jan-18,February 2018,,1,Vicky,Olivier,Erin,,,12-Dec-17,12-Dec-17,12-Dec-17,12-Dec-17,12-Dec-17,13-Dec-17,13-Dec-17,15-Dec-17,TRUE,TRUE,"Mental health, SDG, Global Burden of Health Study, WHO","539, 161, 86, 87, 165"
160132,Practice,Samokhvalov,A 35-year-old woman with low mood and concerns about her alcohol use,12-Dec-16,,27-Feb-17,September 2017,,2,Lea,Olivier,,DK,NA,21-Dec-16,23-Dec-16,11-Jan-17,11-Jan-17,25-Jan-17,30-Jan-17,8-Feb-17,10-Feb-17,FALSE,FALSE,"alcohol misuse, depression, psychiatry, addiction, sertraline, antidepressants, naltrexone, acamprosate, disulfiram, topiramate, gabapentin","516, 140, 7, 161, 383, 185"
161264,Humanities,Mulder,Calling,12-Dec-16,,8-May-17,,,2,Lea,Erin D,,BJS,KP,14-Dec-16,27-Feb-17,27-Feb-17,27-Feb-17,1-Mar-17,3-Mar-17,6-Mar-17,7-Mar-17,FALSE,FALSE,"End-of-life care, palliative care, cancer","536, 109, 42, 357"
161100,Humanities,Jegen,"A reflection on practicing medicine ""up North""",12-Dec-16,,5-Jun-17,July 2017,,2,Lea,Erin D,Olivier,BJS,KP,14-Dec-16,22-Feb-17,22-Feb-17,23-Feb-17,27-Feb-17,28-Feb-17,1-Mar-17,6-Mar-17,FALSE,FALSE,"Aboriginal health, medicl careers, rural health and medcine, primary care","526, 428, 370, 168, 383"
170999,Practice,Shuaib,The mobile stroke unit and management of acute stroke in rural settings,12-Apr-18,,16-Jul-18,,,3,,Olivier,,,,13-Apr-18,,,,,,,,FALSE,FALSE,,
69695,Letter,McInnes,RE: The overall culture of residency selection needs fixing,12-Apr-18,,,,DK: Post and Publish only,1,,Olivier,,,,13-Apr-18,,,,,,,,TRUE,TRUE,,
170363,Guideline,Busse,Guideline for opioid therapy and chronic noncancer pain,12-Apr-17,,8-May-17,June 2017,,8,Vicky,Erin D,,DK,,,12-Apr-17,13-Apr-17,13-Apr-17,18-Apr-17,19-Apr-17,24-Apr-17,25-Apr-17,TRUE,FALSE,"opioids, fentanyl, CDC, noncancer pain, guidelines","189, 530, 4, 383"
733520,Letter,Tyers,Heroin history,11-Oct-17,,5-Feb-18,,KP: Post and Publish only,1,Lea,Erin D,Erin,KP,,12-Oct-17,20-Dec-17,20-Dec-17,20-Dec-17,21-Dec-17,,,22-Dec-17,TRUE,TRUE,,
161036,Commentary,Charbonneau,Standardizing the evaluation and management of neuropathic pain following Spinal Cord Injury,11-Oct-16,,16-Jan-17,January 2017,,2,Sarah,Olivier,,KP,,14-Oct-16,25-Oct-16,25-Oct-16,25-Oct-16,25-Oct-16,26-Oct-16,28-Oct-16,1-Nov-16,FALSE,FALSE,"Rehabilitation, pain, pail relief, pregabalin, gabapentin, amitriptyline, tramadol, lamotrigine, transcranial direct current stimulation with or without visual illusion, oxycodone, TENS, dorsal root entry zone procedure","155, 201, 520, 4, 209"
160656,Practice,Hudson,Urinary tract infection in children,11-Oct-16,,24-Apr-17,June 2017,,1,Lea,Erin D,,DK,,17-Oct-16,6-Dec-16,9-Dec-16,9-Dec-16,19-Dec-16,19-Dec-16,4-Jan-17,12-Jan-17,FALSE,FALSE,"pediatrics, urology","514, 72, 100, 383"
161208,Editorial,Stanbrook,Innovation and the new health accord,11-Oct-16,,,December 2016,,1,Leesa,Olivier,Olivier,KP,NA,11-Oct-16,13-Oct-16,13-Oct-16,13-Oct-16,13-Oct-16,13-Oct-16,13-Oct-16,14-Oct-16,TRUE,TRUE,"public health, health policy, Canadian government","170, 165, 456"
733577,Letter,Lorello,Differential Diagnosis for Wellens' Sign,11-Nov-17,,,,Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
160972,Humanities,Peterkin,Physician intuition,11-Nov-16,,10-Apr-17,June 2017,,1,Lea,Olivier,Olivier,BJS,KP,8-Dec-16,20-Dec-16,20-Dec-16,20-Dec-16,22-Dec-16,22-Dec-16,22-Dec-16,4-Jan-17,FALSE,FALSE,"Residency, cancer, family medicine","526, 474, 169"
170555,Editorial,Kelsall,CANNABIS LEGISLATION FAILS TO PROTECT CANADA’S YOUTH,11-May-17,,29-May-17,June 2017,,2,Lea,Erin D,Olivier,KP,,11-May-17,11-May-17,11-May-17,11-May-17,11-May-17,11-May-17,11-May-17,11-May-17,TRUE,TRUE,"cannabis, Bill C-45, marijuana, federal govt, adolescents, health policy,","7, 225, 186, 165, 170, 72"
161298,Practice,Maglie,A case of blood sweating: hematohidrosis syndrome,11-Jul-17,,23-Oct-17,December 2017,,1,Vicky,Olivier,Olivier,,,28-Aug-17,6-Sep-17,8-Sep-17,8-Sep-17,11-Sep-17,12-Sep-17,18-Sep-17,25-Sep-17,TRUE,TRUE,"Bleeding, dermatology, hematology","504, 22, 76"
161191,Practice,Chin,Sudden sensorineural hearing loss,11-Jan-17,,20-Mar-17,May 2017,,2,Lea,Erin D,Olivier,DK,,17-Jan-17,6-Feb-17,7-Feb-17,7-Feb-17,14-Feb-17,14-Feb-17,21-Feb-17,3-Mar-17,FALSE,FALSE,"hearing loss, prednisone","516, 383, 97, 2"
160771,Review,Singh ,Neuroendocrine tumors: principles of diagnosis and management,11-Jan-17,,13-Mar-17,August 2017,,7,Lea,Olivier,Olivier,KP,DK,23-Jan-17,3-Feb-17,3-Feb-17,3-Feb-17,6-Feb-17,7-Feb-17,10-Feb-17,16-Feb-17,FALSE,FALSE,"Cancer (neuroendocrine tumour), endocrinology, oncology","207, 152"
171016,Humanities,Demir,"In the closet, again",11-Dec-17,,26-Feb-18,,,2,Vicky,Olivier,Olivier,BJS,DK,13-Dec-17,29-Jan-18,30-Jan-18,30-Jan-18,30-Jan-18,31-Jan-18,5-Feb-18,5-Feb-18,FALSE,FALSE,"HIV, AIDS, antiretroviral drugs, LGBTQ, palliative care","526, 60, 474, 273, 42, 538"
733387,Letter,Shepherd,U.S. Drug Importation: Impact on Canada,11-Aug-17,,25-Sep-17,December 2017,"DK: post, publish and print",,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
69691,Letter,Junek,When the perfect is the enemy of the good,11-Apr-18,,, ,"KP: Post, Publish and consider for Print",1,,Erin,,,,11-Apr-18,,,,,,,,TRUE,TRUE,,
69692,Letter,Bergh,RE: Additional information,11-Apr-18,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
170823,Practice,Auguste,Mycobacterium avium complex infection presenting as persistent ascites,10-Oct-17,,3-Apr-18,,,4,Vicky,Olivier,Olivier,,,12-Oct-17,14-Feb-18,16-Feb-18,16-Feb-18,19-Feb-18,2-Mar-18,7-Mar-18,15-Mar-18,FALSE,FALSE,"Sepsis, HIV, infectious diseases, radiology, nephrology, kidneys","518, 154, 153, 44, 60, 194, 157, 537"
170940,Practice,Walkty,Jamestown Canyon Virus Meningoencephalitis mimicking migraine with aura in a Resident of Manitoba Jamestown Canyon Virus Meningoencephalitis mimicking migraine with aura in a Resident of Manitoba ,10-Oct-17,,5-Mar-18,June 2018,,3,Sarah,Erin D,ED,DK,,11-Oct-17,14-Jan-18,14-Jan-18,14-Jan-18,26-Jan-18,27-Jan-18,31-Jan-18,11-Feb-18,FALSE,FALSE,"Antivirals, meningoencephalitis, immunoglobulin M, migraine, fever","518, 154, 399, 155, 438"
733515,Letter,DeKoven,Severe allergic contact dermatitis to Polysporin,10-Oct-17,,22-Jan-18,,KP: Post and Publish only,1,Lea,Olivier,Olivier,KP,,10-Oct-17,20-Dec-17,20-Dec-17,20-Dec-17,21-Dec-17,21-Dec-17,22-Dec-17,22-Dec-17,TRUE,TRUE,,
755518,Letter,Kumar,Re. Oral morphine versus ibuprofen administered at home for postoperative orthopedic pain in children: a randomized controlled trial,10-Oct-17,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
170440,Commentary,Lexchin,Drug prices: how do we get to a better place?,10-May-17,,12-Jun-17,November 2017,,2,Vicky,Olivier,Olivier,KP,,12-May-17,15-May-17,17-May-17,17-May-17,17-May-17,18-May-17,19-May-17,25-May-17,FALSE,FALSE,"drugs, health policy, pharmacare","465, 113, 186"
733133,Letter,Berard,Use of antibiotics during pregnancy and risk of spontaneous abortion - Reply,10-May-17,,31-Jul-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733125,Letter,Oetter,Re: Commentary - New Canadian guidance on opioid use for chronic pain: necessary but not sufficient,10-May-17,,18-Sep-17,,,,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
733127,Letter,Lofsky,Re anosmia and Polyps,10-May-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
170271,Letter,Sabourin (Health Canada),Increasing the transparency of clinical data,10-Mar-17,,27-Mar-17,,,,Erin,Erin,,,,,,,,,,,,TRUE,TRUE,,
733337,Letter,Busse ,"Response to Herzog, 733320",10-Jul-17,,23-Oct-17,,KP: Post and publish,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170601,Analysis,Ackery,“Is there a doctor on board?”: Practical recommendations for managing in-flight medical emergencies,10-Jan-18,,26-Feb-18,March 2018,Kim requested Feb 26. Appendix is YouTube video on St. Mike's YouTube page,6,Vicky,Erin D,Erin,KP,,11-Jan-18,29-Jan-18,31-Jan-18,31-Jan-18,6-Feb-18,6-Feb-18,7-Feb-18,13-Feb-18,FALSE,FALSE,"Airlines, flights, emergencies, in-flight, medical kits","2, 213, 383"
68940,Letter,Jones,RE: cardiac arrest in high-rise buildings,10-Jan-18,,,,DK: post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
732893,Letter,Carr,CPR-correction,10-Feb-17,,,,DK post only,,,,,,,,,,,,,,,TRUE,TRUE,,
732895,Letter,Vaillancourt,"Response to Carr, 732893",10-Feb-17,,,,DK post only,,,,,,,,,,,,,,,TRUE,TRUE,,
68737,Letter,Silverberg,RE: Unmatched Canadian Medical Graduates,10-Dec-17,,29-Jan-18,,"DK: Post, publish and consider for print. Please confirm with Sarah that she doesn’t have a role with the CFMS. Also, her coauthor’s role as VP, CFMS, should be listed as a competing interest, as the letter is extolling the virtues of that organization.",1,Vicky,Erin D,Olivier,,,12-Dec-17,2-Jan-18,2-Jan-18,2-Jan-18,2-Jan-18,2-Jan-18,2-Jan-18,5-Jan-18,TRUE,TRUE,,
732589,Letter,Davidson,Don't forget PAD in diabetic foot osteomyelitis,10-Dec-16,,10-Dec-16,,DK decided to publish,,Erin,Olivier,,,,,,,,,,,,TRUE,TRUE,,
180422,Humanities,Lisson,Never Diagnosed,10-Apr-18,,18-Jun-18,,,1,Vicky,Erin D,,,,11-Apr-18,,,,,,,,FALSE,FALSE,,
733069,Letter,Howard ,Loss of Dehydroepiandrosterone (DHEA) Adversely Affects Neurological and Immunological Genes,10-Apr-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
733579,Letter,Arthur,Time to change pain paradigms,09-Nov-17,,20-Feb-18,,KP: Post and Publish only,1,Vicky,Olivier,Olivier,,,21-Nov-17,26-Jan-18,30-Jan-18,30-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,2-Feb-18,TRUE,TRUE,,
161303,Commentary,Bernsten,High-flow nasal cannula oxygen therapy in acute hypoxemic respiratory failure: Proceed with caution,09-Nov-16,,21-Feb-17,April 2017,,2,Kate S,Olivier,Lea,KP,NA,10-Nov-16,30-Nov-16,5-Dec-16,5-Dec-16,5-Dec-16,5-Dec-16,6-Dec-16,7-Dec-16,FALSE,FALSE,"lung function, trauma, ICU care","157, 21"
733122,Letter,Chin-Yee ,The new medical model: why medicine needs philosophy,09-May-17,,4-Jul-17,August 2017,"DK: Post, publish and consider for print ",,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
69414,Letter,Dutton,RE: Fueling the culture of distrust in doctors,09-Mar-18,,, ,"KP Post, Publish and consider for Print",1,,Olivier,,,,13-Mar-18,,,,,,,,TRUE,TRUE,,
732964,Letter,Bogglid,"Response to Jansz, 732958",09-Mar-17,,8-May-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170022,Commentary,Alter,Heavy snowfall and the eco-biological-behavioural perfect storm,09-Jan-17,,13-Feb-17,March 2017,,2,Kate S,Olivier,Olivier,KP,NA,9-Jan-17,12-Jan-17,16-Jan-17,16-Jan-17,16-Jan-17,16-Jan-17,17-Jan-17,19-Jan-17,FALSE,FALSE,"heart disease, snow, exercise/physical activity","15, 151, 142, 402"
161205,Humanities,Kueper,The unintended consequences overinvestigating incidentalomas,09-Jan-17,,21-Aug-17,,,2,Lea,Olivier,Olivier,BJS,DK,10-Jan-17,15-Jun-17,15-Jun-17,16-Jun-17,26-Jun-17,30-Jun-17,12-Jul-17,13-Jul-17,FALSE,FALSE,"Collisions, trauma, surgery, incidentalomas, cancer","526, 474, 323. 357"
